timestamp,session_id,track,impl,mode,workload,case_id,class,run,ok,expected_ok,passes_oracle,exit_code,duration_ns,cpu_user_ns,cpu_system_ns,max_rss_kb,input_bytes,output_bytes,output_sha256,expected_sha256,stderr_excerpt,error_class,expected_error_class
2026-03-05T06:09:57.000255567Z,5,e2e,json-canon,verify,lone-low-surrogate,WL-verify-lone-low-surrogate,invalid,5,false,false,true,2,6535485,1956000,4891000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone low surrogate U+DC00\n,lone_surrogate,
2026-03-05T06:09:57.005713941Z,0,e2e,schubfach,canonicalize,bad-number-leading-zero,WL-canonicalize-bad-number-leading-zero,invalid,0,false,false,true,2,5415967,0,5715000,9240,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: leading zero in number\n,invalid_grammar,
2026-03-05T06:09:57.012285694Z,2,e2e,schubfach,canonicalize,trailing-comma,WL-canonicalize-trailing-comma,invalid,2,false,false,true,2,6519412,2995000,3993000,9240,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",invalid_grammar,
2026-03-05T06:09:57.01828327Z,0,e2e,schubfach,canonicalize,duplicate-decoded-key,WL-canonicalize-duplicate-decoded-key,invalid,0,false,false,true,2,5952586,2529000,3793000,9240,18,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T06:09:57.024529845Z,3,e2e,schubfach,verify,lone-low-surrogate,WL-verify-lone-low-surrogate,invalid,3,false,false,true,2,6215293,0,6525000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone low surrogate U+DC00\n,lone_surrogate,
2026-03-05T06:09:57.031493058Z,5,e2e,json-canon,verify,rfc-key-sorting,WL-verify-rfc-key-sorting,valid,5,true,true,true,0,6944332,2491000,4982000,9240,180,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.037610463Z,1,e2e,json-canon,verify,control-escapes,WL-verify-control-escapes,valid,1,true,true,true,0,6101484,1102000,5514000,9240,59,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.043957582Z,0,e2e,schubfach,canonicalize,bad-unicode-escape,WL-canonicalize-bad-unicode-escape,invalid,0,false,false,true,2,6319630,1122000,5614000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid hex in \u escape: ""12G4""\n",invalid_grammar,
2026-03-05T06:09:57.049236767Z,3,e2e,schubfach,verify,canonical-minimal,WL-verify-canonical-minimal,valid,3,true,true,true,0,5251229,0,5664000,9240,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.055980216Z,3,e2e,json-canon,canonicalize,canonical-minimal,WL-canonicalize-canonical-minimal,valid,3,true,true,true,0,6686450,884000,6193000,9240,7,7,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,,none,
2026-03-05T06:09:57.064155119Z,2,e2e,schubfach,canonicalize,array-256,WL-canonicalize-array-256,valid,2,true,true,true,0,8058549,5476000,3285000,9240,11914,11914,9f2466e1b5c652924ec99aa8b00c542beaea7e6c691896ee773f6eda7720f58b,9f2466e1b5c652924ec99aa8b00c542beaea7e6c691896ee773f6eda7720f58b,,none,
2026-03-05T06:09:57.070164202Z,4,e2e,json-canon,canonicalize,bad-number-leading-zero,WL-canonicalize-bad-number-leading-zero,invalid,4,false,false,true,2,5956544,1802000,4506000,9240,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: leading zero in number\n,invalid_grammar,
2026-03-05T06:09:57.075851622Z,3,e2e,schubfach,canonicalize,verify-whitespace,WL-canonicalize-verify-whitespace,valid,3,true,true,true,0,5632522,1007000,5035000,9240,24,17,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,,none,
2026-03-05T06:09:57.081664243Z,3,e2e,json-canon,verify,truncated,WL-verify-truncated,invalid,3,false,false,true,2,5774510,0,6241000,9240,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",invalid_grammar,
2026-03-05T06:09:57.088673402Z,1,e2e,json-canon,verify,deep-64,WL-verify-deep-64,valid,1,true,true,true,0,6979493,1063000,6380000,9240,510,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.09524206Z,1,e2e,schubfach,verify,numeric-boundary,WL-verify-numeric-boundary,valid,1,true,true,true,0,6536399,0,6912000,9240,98,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.1011586Z,4,e2e,json-canon,canonicalize,bad-literal,WL-canonicalize-bad-literal,invalid,4,false,false,true,2,5869403,2100000,4201000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 5: invalid literal\n,invalid_grammar,
2026-03-05T06:09:57.107478364Z,3,e2e,json-canon,verify,duplicate-key,WL-verify-duplicate-key,invalid,3,false,false,true,2,6280093,2267000,4535000,9240,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T06:09:57.114193082Z,1,e2e,json-canon,canonicalize,bad-number-leading-zero,WL-canonicalize-bad-number-leading-zero,invalid,1,false,false,true,2,6685230,0,7194000,9240,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: leading zero in number\n,invalid_grammar,
2026-03-05T06:09:57.140293617Z,5,e2e,schubfach,verify,array-2048,WL-verify-array-2048,valid,5,true,true,true,0,26071067,21773000,14515000,9240,98901,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.145236564Z,5,e2e,schubfach,verify,unicode,WL-verify-unicode,valid,5,true,true,true,0,4915123,1264000,3793000,9240,96,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.150877447Z,5,e2e,json-canon,verify,inf-literal,WL-verify-inf-literal,invalid,5,false,false,true,2,5608083,989000,4944000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""I""\n",invalid_grammar,
2026-03-05T06:09:57.15627414Z,2,e2e,schubfach,verify,trailing-comma,WL-verify-trailing-comma,invalid,2,false,false,true,2,5344528,0,5778000,9240,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",invalid_grammar,
2026-03-05T06:09:57.162132975Z,5,e2e,schubfach,canonicalize,truncated,WL-canonicalize-truncated,invalid,5,false,false,true,2,5811621,0,6126000,9240,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",invalid_grammar,
2026-03-05T06:09:57.168062293Z,0,e2e,json-canon,verify,control-escapes,WL-verify-control-escapes,valid,0,true,true,true,0,5908081,1817000,4544000,9240,59,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.173668133Z,0,e2e,schubfach,verify,surrogate-pair,WL-verify-surrogate-pair,valid,0,true,true,true,0,5586776,1700000,4250000,9240,21,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.179719967Z,6,e2e,json-canon,canonicalize,inf-literal,WL-canonicalize-inf-literal,invalid,6,false,false,true,2,5994664,0,6471000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""I""\n",invalid_grammar,
2026-03-05T06:09:57.186141901Z,3,e2e,schubfach,canonicalize,nan-literal,WL-canonicalize-nan-literal,invalid,3,false,false,true,2,6362187,0,6654000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""N""\n",invalid_grammar,
2026-03-05T06:09:57.191972185Z,0,e2e,schubfach,canonicalize,canonical-minimal,WL-canonicalize-canonical-minimal,valid,0,true,true,true,0,5740860,1998000,3997000,9240,7,7,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,,none,
2026-03-05T06:09:57.198181419Z,5,e2e,json-canon,canonicalize,bad-literal,WL-canonicalize-bad-literal,invalid,5,false,false,true,2,6150025,819000,5735000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 5: invalid literal\n,invalid_grammar,
2026-03-05T06:09:57.205063179Z,1,e2e,json-canon,canonicalize,long-string,WL-canonicalize-long-string,valid,1,true,true,true,0,6715743,0,7140000,9240,16403,16403,b327943c16aec03ab62b209ba1cfdad4c4387f88d8a0aefc731db46fb0fe225c,b327943c16aec03ab62b209ba1cfdad4c4387f88d8a0aefc731db46fb0fe225c,,none,
2026-03-05T06:09:57.210875447Z,6,e2e,schubfach,canonicalize,bad-number-leading-zero,WL-canonicalize-bad-number-leading-zero,invalid,6,false,false,true,2,5758755,845000,5073000,9240,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: leading zero in number\n,invalid_grammar,
2026-03-05T06:09:57.216663216Z,4,e2e,schubfach,canonicalize,canonical-minimal,WL-canonicalize-canonical-minimal,valid,4,true,true,true,0,5701869,2000000,4001000,9240,7,7,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,015abd7f5cc57a2dd94b7590f04ad8084273905ee33ec5cebeae62276a97f862,,none,
2026-03-05T06:09:57.223228735Z,3,e2e,json-canon,verify,raw-control-char,WL-verify-raw-control-char,invalid,3,false,false,true,2,6505742,1120000,5604000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: unescaped control character 0x01 in string\n,invalid_grammar,
2026-03-05T06:09:57.231430881Z,6,e2e,schubfach,verify,array-256,WL-verify-array-256,valid,6,true,true,true,0,8165142,1244000,7465000,9240,11914,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.23817094Z,3,e2e,json-canon,verify,surrogate-pair,WL-verify-surrogate-pair,valid,3,true,true,true,0,6683341,1162000,5814000,9240,21,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.243883409Z,6,e2e,schubfach,verify,surrogate-pair,WL-verify-surrogate-pair,valid,6,true,true,true,0,5671797,1341000,4695000,9240,21,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.26710553Z,1,e2e,schubfach,canonicalize,array-2048,WL-canonicalize-array-2048,valid,1,true,true,true,0,22520717,16805000,9885000,9240,98901,98901,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,,none,
2026-03-05T06:09:57.273845441Z,2,e2e,json-canon,canonicalize,nested-mixed,WL-canonicalize-nested-mixed,valid,2,true,true,true,0,6689128,2041000,5104000,9240,49,49,65a0f92be518858b96f594ca09c924339038d38fef500f5fe20c7d3066c3de1b,65a0f92be518858b96f594ca09c924339038d38fef500f5fe20c7d3066c3de1b,,none,
2026-03-05T06:09:57.279879572Z,1,e2e,schubfach,canonicalize,rfc-key-sorting,WL-canonicalize-rfc-key-sorting,valid,1,true,true,true,0,5993546,816000,5715000,9240,202,180,5e321556d22018a9656991a9e94f77ec175fa193e52a2429d312f8419ec8b08c,5e321556d22018a9656991a9e94f77ec175fa193e52a2429d312f8419ec8b08c,,none,
2026-03-05T06:09:57.285456204Z,4,e2e,schubfach,verify,invalid-escape,WL-verify-invalid-escape,invalid,4,false,false,true,2,5529003,0,6046000,9240,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid escape character ""x""\n",invalid_grammar,
2026-03-05T06:09:57.291276481Z,4,e2e,schubfach,verify,verify-whitespace,WL-verify-verify-whitespace,valid,4,true,true,true,0,5788950,2440000,3660000,9240,17,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.297744266Z,4,e2e,json-canon,canonicalize,duplicate-key,WL-canonicalize-duplicate-key,invalid,4,false,false,true,2,6404735,2200000,4400000,9240,13,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T06:09:57.305184966Z,1,e2e,json-canon,canonicalize,unicode,WL-canonicalize-unicode,valid,1,true,true,true,0,7360057,2237000,5594000,9240,98,96,2447c3101ab38afe7705a309df116f7bc8b15b357ed58184586ad307721d9ed6,2447c3101ab38afe7705a309df116f7bc8b15b357ed58184586ad307721d9ed6,,none,
2026-03-05T06:09:57.310989813Z,1,e2e,schubfach,canonicalize,bad-literal,WL-canonicalize-bad-literal,invalid,1,false,false,true,2,5765184,1015000,5076000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 5: invalid literal\n,invalid_grammar,
2026-03-05T06:09:57.341601351Z,0,e2e,json-canon,verify,array-2048,WL-verify-array-2048,valid,0,true,true,true,0,30579105,27773000,11109000,9240,98901,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.349158635Z,2,e2e,schubfach,canonicalize,long-string,WL-canonicalize-long-string,valid,2,true,true,true,0,7262833,2173000,5433000,9240,16403,16403,b327943c16aec03ab62b209ba1cfdad4c4387f88d8a0aefc731db46fb0fe225c,b327943c16aec03ab62b209ba1cfdad4c4387f88d8a0aefc731db46fb0fe225c,,none,
2026-03-05T06:09:57.35610272Z,1,e2e,json-canon,canonicalize,inf-literal,WL-canonicalize-inf-literal,invalid,1,false,false,true,2,6824645,860000,6022000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""I""\n",invalid_grammar,
2026-03-05T06:09:57.383577742Z,3,e2e,schubfach,verify,array-2048,WL-verify-array-2048,valid,3,true,true,true,0,27424708,24635000,13924000,9240,98901,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.390320378Z,4,e2e,schubfach,canonicalize,long-string,WL-canonicalize-long-string,valid,4,true,true,true,0,6539240,1982000,4956000,9240,16403,16403,b327943c16aec03ab62b209ba1cfdad4c4387f88d8a0aefc731db46fb0fe225c,b327943c16aec03ab62b209ba1cfdad4c4387f88d8a0aefc731db46fb0fe225c,,none,
2026-03-05T06:09:57.398981539Z,4,e2e,json-canon,verify,deep-64,WL-verify-deep-64,valid,4,true,true,true,0,8626967,1168000,8180000,9240,510,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.405025456Z,2,e2e,schubfach,verify,small,WL-verify-small,valid,2,true,true,true,0,6012497,0,6377000,9240,42,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.411228333Z,5,e2e,json-canon,verify,single-quote,WL-verify-single-quote,invalid,5,false,false,true,2,6127760,1070000,5352000,9240,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T06:09:57.417287913Z,3,e2e,schubfach,verify,raw-control-char,WL-verify-raw-control-char,invalid,3,false,false,true,2,6002924,1307000,5230000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: unescaped control character 0x01 in string\n,invalid_grammar,
2026-03-05T06:09:57.422718305Z,3,e2e,schubfach,canonicalize,negative-zero,WL-canonicalize-negative-zero,invalid,3,false,false,true,2,5382996,941000,4707000,9240,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T06:09:57.428722467Z,3,e2e,json-canon,canonicalize,lone-low-surrogate,WL-canonicalize-lone-low-surrogate,invalid,3,false,false,true,2,5963890,2147000,4294000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone low surrogate U+DC00\n,lone_surrogate,
2026-03-05T06:09:57.435065863Z,3,e2e,json-canon,verify,nan-literal,WL-verify-nan-literal,invalid,3,false,false,true,2,6283636,3874000,2905000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""N""\n",invalid_grammar,
2026-03-05T06:09:57.442134344Z,1,e2e,json-canon,canonicalize,small,WL-canonicalize-small,valid,1,true,true,true,0,6975172,1038000,6231000,9240,45,42,c78eca79521eb7a0ccbd34f093a27dd724b20c8c7e3f2b74cd3ec213a8b31288,c78eca79521eb7a0ccbd34f093a27dd724b20c8c7e3f2b74cd3ec213a8b31288,,none,
2026-03-05T06:09:57.449131892Z,2,e2e,json-canon,verify,long-string,WL-verify-long-string,valid,2,true,true,true,0,6960362,3179000,4239000,9240,16403,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.455353464Z,3,e2e,json-canon,canonicalize,escaped-key-order,WL-canonicalize-escaped-key-order,valid,3,true,true,true,0,6134210,2171000,4343000,9240,18,13,43258cff783fe7036d8a43033f830adfc60ec037382473548ac742b888292777,43258cff783fe7036d8a43033f830adfc60ec037382473548ac742b888292777,,none,
2026-03-05T06:09:57.461565243Z,4,e2e,schubfach,canonicalize,invalid-escape,WL-canonicalize-invalid-escape,invalid,4,false,false,true,2,6088348,3851000,2567000,9240,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid escape character ""x""\n",invalid_grammar,
2026-03-05T06:09:57.468197062Z,1,e2e,schubfach,canonicalize,surrogate-pair,WL-canonicalize-surrogate-pair,valid,1,true,true,true,0,6531983,2300000,4600000,9240,29,21,6d208afaef865872b574468ca33ee4be5f0aaf7201a6aa7d3b40b05f1c7065ed,6d208afaef865872b574468ca33ee4be5f0aaf7201a6aa7d3b40b05f1c7065ed,,none,
2026-03-05T06:09:57.474532149Z,2,e2e,json-canon,verify,surrogate-pair,WL-verify-surrogate-pair,valid,2,true,true,true,0,6292866,1109000,5546000,9240,21,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.48098122Z,1,e2e,schubfach,verify,single-quote,WL-verify-single-quote,invalid,1,false,false,true,2,6387470,0,6895000,9240,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T06:09:57.486987845Z,0,e2e,json-canon,verify,rfc-key-sorting,WL-verify-rfc-key-sorting,valid,0,true,true,true,0,5970708,1788000,4470000,9240,180,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,ok\n,unknown,
2026-03-05T06:09:57.493358136Z,4,e2e,json-canon,verify,inf-literal,WL-verify-inf-literal,invalid,4,false,false,true,2,6314734,2198000,4397000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""I""\n",invalid_grammar,
2026-03-05T06:09:57.499488525Z,3,e2e,schubfach,verify,negative-zero,WL-verify-negative-zero,invalid,3,false,false,true,2,6051961,1273000,5095000,9240,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T06:09:57.505332821Z,0,e2e,schubfach,verify,duplicate-decoded-key,WL-verify-duplicate-decoded-key,invalid,0,false,false,true,2,5771595,2436000,3654000,9240,18,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: DUPLICATE_KEY at byte 7: duplicate object key ""a"" (first at byte 1)\n",duplicate_key,
2026-03-05T06:09:57.510994946Z,6,e2e,schubfach,canonicalize,negative-zero,WL-canonicalize-negative-zero,invalid,6,false,false,true,2,5602612,1177000,4709000,9240,10,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: NUMBER_NEGZERO at byte 5: negative zero token is not allowed\n,number_negzero,
2026-03-05T06:09:57.517362303Z,2,e2e,json-canon,canonicalize,raw-control-char,WL-canonicalize-raw-control-char,invalid,2,false,false,true,2,6307114,1115000,5578000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: unescaped control character 0x01 in string\n,invalid_grammar,
2026-03-05T06:09:57.524860417Z,1,e2e,json-canon,canonicalize,trailing-comma,WL-canonicalize-trailing-comma,invalid,1,false,false,true,2,7440721,0,7832000,9240,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",invalid_grammar,
2026-03-05T06:09:57.530984512Z,1,e2e,json-canon,canonicalize,control-escapes,WL-canonicalize-control-escapes,valid,1,true,true,true,0,6049803,3678000,2758000,9240,59,59,59f270ca57e3fa5b68b276c4f2d47a2472e8da18994e8b25838e9fea88f0a1fb,59f270ca57e3fa5b68b276c4f2d47a2472e8da18994e8b25838e9fea88f0a1fb,,none,
2026-03-05T06:09:57.536734089Z,0,e2e,schubfach,canonicalize,single-quote,WL-canonicalize-single-quote,invalid,0,false,false,true,2,5677985,862000,5173000,9240,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",invalid_grammar,
2026-03-05T06:09:57.543285282Z,1,e2e,json-canon,canonicalize,verify-whitespace,WL-canonicalize-verify-whitespace,valid,1,true,true,true,0,6480836,3890000,2917000,9240,24,17,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,efbd0040190fb0871831e606c581f8a66db79d8e2bb836745a70051306956070,,none,
2026-03-05T06:09:57.549998043Z,5,e2e,json-canon,canonicalize,lone-high-surrogate,WL-canonicalize-lone-high-surrogate,invalid,5,false,false,true,2,6649434,2019000,5048000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone high surrogate U+D800 (no following \u)\n,lone_surrogate,
2026-03-05T06:09:57.555972979Z,4,e2e,schubfach,verify,trailing-comma,WL-verify-trailing-comma,invalid,4,false,false,true,2,5920897,1028000,5143000,9240,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",invalid_grammar,
2026-03-05T06:09:57.562536234Z,6,e2e,json-canon,canonicalize,lone-high-surrogate,WL-canonicalize-lone-high-surrogate,invalid,6,false,false,true,2,6487297,1124000,5623000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: LONE_SURROGATE at byte 6: lone high surrogate U+D800 (no following \u)\n,lone_surrogate,
2026-03-05T06:09:57.568277501Z,0,e2e,schubfach,verify,invalid-escape,WL-verify-invalid-escape,invalid,0,false,false,true,2,5684046,3611000,2407000,9240,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 6: invalid escape character ""x""\n",invalid_grammar,
2026-03-05T06:09:57.586354263Z,4,e2e,json-canon,canonicalize,array-2048,WL-canonicalize-array-2048,valid,4,true,true,true,0,17851942,10412000,11714000,9240,98901,98901,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,082bc182e046b83a75b215ec8909feb81973a530f133b372bc442e7b021a910f,,none,
2026-03-05T06:09:57.58914568Z,6,e2e,json-canon,verify,inf-literal,WL-verify-inf-literal,invalid,6,false,false,true,2,2773319,967000,1934000,9240,14,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,"error: jcserr: INVALID_GRAMMAR at byte 5: invalid number character ""I""\n",invalid_grammar,
2026-03-05T06:09:57.591471213Z,6,e2e,json-canon,canonicalize,unicode,WL-canonicalize-unicode,valid,6,true,true,true,0,2311700,0,2399000,9240,98,96,2447c3101ab38afe7705a309df116f7bc8b15b357ed58184586ad307721d9ed6,2447c3101ab38afe7705a309df116f7bc8b15b357ed58184586ad307721d9ed6,,none,
2026-03-05T06:09:57.593480706Z,4,e2e,json-canon,verify,raw-control-char,WL-verify-raw-control-char,invalid,4,false,false,true,2,1996775,0,2086000,9240,9,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,error: jcserr: INVALID_GRAMMAR at byte 6: unescaped control character 0x01 in string\n,invalid_grammar,
